SMILES,ChemBank_Name,GROUP,idCpd,FractionCSP3,MolWt,RingCount,TotalRing,NumBridges,nBondRings,nAtomRings,ringFusionDensity,ringFusionDegree,ringComplexityIndex,molecularCyclizedDegree,NumRingSystems,NumChiralCenters
CC(C)=NOC(C)CN1CCCc2[nH+]c(C)c(C)cc21,CMLD2_000819,DC/DC',10352,0.625,276.404,2,12,1,11,10,0.2,2.0,1.2,0.5,1,1
CO/N=C(/C)CCN1CCCc2[nH+]c(C)c(C)cc21,CMLD2_000820,DC/DC',10353,0.6,262.37699999999995,2,12,1,11,10,0.2,2.0,1.2,0.5263157894736842,1,0
COC(=O)C1=C2N(Cc3ccccc3)C(C)=C(C(=O)OC)C(c3ccccc3)N2C(=O)C(O)(C(=O)OC)C1,CMLD2_000821,DC/DC',10354,0.2857142857142857,520.5380000000004,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.5789473684210527,3,2
CC1CCC2C(=O)OC(Cc3ccccc3)CN2C1c1ccc(Br)cc1,CMLD2_000822,DC/DC',10355,0.4090909090909091,414.3430000000001,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.8461538461538461,3,4
CCOC(c1cc(OC)cc([N+](=O)[O-])c1OC)C(C)C(OC)C(C)/C=C/CC(=O)OC,CMLD2_000823,DC/DC',10356,0.5909090909090909,439.5050000000002,1,6,0,6,6,0.0,1.0,1.0,0.1935483870967742,1,4
COC1COC(=O)CCCC(C)C(OC)COC(=O)CC=CC1C,CMLD2_000824,DC/DC',10357,0.7777777777777778,342.43200000000013,1,16,0,16,16,0.0,1.0,1.0,0.6666666666666666,1,4
COC1COC(=O)C2CCCN2C(=O)C(C)COC(=O)C(COCc2ccccc2)NC(=O)CC=CC1C,CMLD2_000825,DC/DC',10358,0.5714285714285714,530.6180000000003,3,29,1,28,27,0.07407407407407407,1.5,1.0740740740740742,0.7105263157894737,2,5
COc1ccc(OC2C=CC(c3ccccc3)OC2COC(=O)CC/C(C)=N/OC(C)CN2CCCCc3[nH+]c(C)c(C)cc32)cc1,CMLD2_000826,DC/DC',10359,0.4473684210526316,642.8170000000003,5,31,1,30,29,0.06896551724137931,1.25,1.0689655172413792,0.6170212765957447,4,4
C/C(CCC(=O)OCC1OC(C#Cc2ccccc2)C=CC1Oc1ccc(C)cc1)=N/OC(C)CN1CCCc2[nH+]c(C)c(C)cc21,CMLD2_000827,DC/DC',10360,0.41025641025641024,636.8130000000003,5,30,1,29,28,0.07142857142857142,1.25,1.0714285714285714,0.5957446808510638,4,4
CC(=O)OCC1OC(C/C=N/OC(C)CN2CCCc3[nH+]c(C)c(C)cc32)C=CC1OC(C)=O,CMLD2_000828,DC/DC',10361,0.6,474.5780000000003,3,18,1,17,16,0.125,1.5,1.125,0.47058823529411764,2,4
C/C(CCN1CCCCc2[nH+]c(C)c(C)cc21)=N/OCC(O)COCc1ccco1,CMLD2_000829,DC/DC',10362,0.5652173913043478,416.54200000000026,3,18,1,17,16,0.125,1.5,1.125,0.5333333333333333,2,1
COC(=O)C/C=C/C(C)C(/C=N/OCC(O)COCc1ccco1)NS(=O)(=O)c1ccc(C)cc1,CMLD2_000830,DC/DC',10363,0.4166666666666667,508.5930000000003,2,11,0,11,11,0.0,1.0,1.0,0.3142857142857143,2,3
COc1cccc(C2Oc3ccc(OC)cc3/C(=N/OCC(O)C3OC4OC(C)(C)OC4C3O)C2O)c1,CMLD2_000831,DC/DC',10364,0.5,517.5310000000003,5,28,2,26,24,0.16666666666666666,1.6666666666666667,1.1666666666666667,0.6486486486486487,3,7
CCN1C(=O)C2CCC3/C(=N/OC(C)CN4CCCCc5[nH+]c(C)c(C)cc54)CC(O)C(O)C3C2C1=O,CMLD2_000832,DC/DC',10365,0.7142857142857143,513.6590000000004,5,30,3,27,24,0.25,2.5,1.25,0.6486486486486487,2,7
CCCNC(=O)OCC1OC(CCO/N=C2\C3CCn4c(=O)n(-c5ccccc5)c(=O)n4C3C(O)C3OC23)C=CC1Oc1ccc(OC)cc1,CMLD2_000833,DC/DC',10366,0.4857142857142857,691.7380000000002,7,38,3,35,32,0.1875,1.75,1.1875,0.64,4,8
CC(O/N=C1\C2CCn3c(=O)n(-c4ccccc4)c(=O)n3C2C(O)C2OC12)c1cn(C(CO)Cc2ccccc2)nn1,CMLD2_000834,DC/DC',10367,0.41379310344827586,573.6100000000002,7,37,3,34,31,0.1935483870967742,1.75,1.1935483870967742,0.7380952380952381,4,7
CC(C)C(OCc1ccccc1)C(C)/C=N/OCC(C)C(OCc1ccccc1)C(C)C,CMLD2_000835,DC/DC',10368,0.5357142857142857,439.6400000000002,2,12,0,12,12,0.0,1.0,1.0,0.375,2,4
COC(=O)C/C=C/C(C)C(/C=N/OCC(O)C1OC2OC(C)(C)OC2C1O)OC,CMLD2_000836,DC/DC',10369,0.7894736842105263,417.45500000000015,2,10,1,9,8,0.25,2.0,1.25,0.27586206896551724,1,7
CC(C)=NOCC(O)C1OC2OC(C)(C)OC2C1O,CMLD2_000837,DC/DC',10370,0.9166666666666666,275.301,2,10,1,9,8,0.25,2.0,1.25,0.42105263157894735,1,5
CO/N=C/c1ccc(C(=O)N2C(C(=O)OC)CCC(C)C2c2ccc(C)cc2)cc1,CMLD2_000838,DC/DC',10371,0.375,408.49800000000016,3,18,0,18,18,0.0,1.0,1.0,0.6,3,3
CCC(=O)C1(O)C(=O)N2C(=C3C(=O)OCCC31)N(Cc1ccccc1)C(C)=C(C(=O)OC)C2c1ccccc1,CMLD2_000839,DC/DC',10372,0.3333333333333333,530.5770000000001,5,30,2,28,26,0.15384615384615385,1.6666666666666667,1.1538461538461537,0.6666666666666666,3,3
CCCCC1CN2C(CCC(C)C2c2ccc(Br)cc2)C(=O)O1,CMLD2_000840,DC/DC',10373,0.631578947368421,380.32599999999996,3,18,1,17,16,0.125,1.5,1.125,0.6956521739130435,2,4
COC(c1ccccc1)C(C)C(OC)C(C)C(OC)C(C)C(C)=O,CMLD2_000841,DC/DC',10374,0.65,336.47200000000004,1,6,0,6,6,0.0,1.0,1.0,0.25,1,6
COC1COC(=O)CC=CC(C)C2C=CC(O)C(COC(=O)CCCC1C)O2,CMLD2_000842,DC/DC',10375,0.7142857142857143,396.4800000000002,2,24,2,22,21,0.19047619047619047,2.0,1.1428571428571428,0.75,1,6
CC1C=CCC(=O)OCC(C)C(=O)NC(C)C(=O)OC1,CMLD2_000843,DC/DC',10376,0.6428571428571429,283.32399999999996,1,14,0,14,14,0.0,1.0,1.0,0.7,1,3
COc1ccc(OC2C=CC(c3ccccc3)OC2COC(=O)CC/C(C)=N/OC(C)CN2CCCc3[nH+]c(C)c(C)cc32)cc1,CMLD2_000844,DC/DC',10377,0.43243243243243246,628.7900000000004,5,30,1,29,28,0.07142857142857142,1.25,1.0714285714285714,0.6086956521739131,4,4
C=CCC1C=CC(O/N=C(/C)CCC(=O)OCC2OC(C#Cc3ccccc3)C=CC2Oc2ccc(C)cc2)C(CO)O1,CMLD2_000845,DC/DC',10378,0.37142857142857144,585.6970000000002,4,24,0,24,24,0.0,1.0,1.0,0.5581395348837209,4,6
CC(=O)OCC1OC(C/C=N/OCC(O)C2OC3OC(C)(C)OC3C2O)C=CC1OC(C)=O,CMLD2_000846,DC/DC',10379,0.7619047619047619,473.47500000000025,3,16,1,15,14,0.14285714285714285,1.5,1.1428571428571428,0.42424242424242425,2,8
C/C(CCN1CCCCc2[nH+]c(C)c(C)cc21)=N/OC(C)c1cn(C2COCC2O)nn1,CMLD2_000847,DC/DC',10380,0.6521739130434783,443.5720000000002,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.65625,3,3
C/C(CCN1CCCc2[nH+]c(C)c(C)cc21)=N/OC(C)c1cn(C2COCC2O)nn1,CMLD2_000848,DC/DC',10381,0.6363636363636364,429.54500000000013,4,22,1,21,20,0.1,1.3333333333333333,1.1,0.6451612903225806,3,3
COC(=O)C1CCC(C)C(c2ccc(C)cc2)N1C(=O)c1ccc(/C=N/OC(C)c2cn(C3COCC3O)nn2)cc1,CMLD2_000849,DC/DC',10382,0.45161290322580644,575.6660000000003,5,28,0,28,28,0.0,1.0,1.0,0.6666666666666666,5,6
CCN1C(=O)C2CCC3/C(=N/OC(C)CN4CCCc5[nH+]c(C)c(C)cc54)CC(O)C(O)C3C2C1=O,CMLD2_000850,DC/DC',10383,0.7037037037037037,499.6320000000004,5,29,3,26,23,0.2608695652173913,2.5,1.2608695652173914,0.6388888888888888,2,7
CC(=O)OCC1OC(CCO/N=C2\C3CCn4c(=O)n(-c5ccccc5)c(=O)n4C3C(O)C3OC23)C=CC1OC(C)=O,CMLD2_000851,DC/DC',10384,0.5357142857142857,584.5820000000002,6,32,3,29,26,0.23076923076923078,2.0,1.2307692307692308,0.6190476190476191,3,8
CCc1cc2c(nc1CC)CC[NH+](CC/C(C)=N/OC(C)c1cn(C3COCC3O)nn1)C2,CMLD2_000852,DC/DC',10385,0.6666666666666666,457.5990000000004,4,22,1,21,20,0.1,1.3333333333333333,1.1,0.6060606060606061,3,4
C=CCC1C=CC(O/N=C(/C)CC[NH+]2CCc3nc(-c4ccccc4)c(-c4ccccc4)cc3C2)C(CO)O1,CMLD2_000853,DC/DC',10386,0.3333333333333333,524.6850000000003,5,30,1,29,28,0.07142857142857142,1.25,1.0714285714285714,0.717948717948718,4,4
C=CCC1C=CC(O/N=C/C(OC)C(C)/C=C/CC(=O)OC)C(CO)O1,CMLD2_000854,DC/DC',10387,0.5789473684210527,367.4420000000001,1,6,0,6,6,0.0,1.0,1.0,0.23076923076923078,1,5
C=CCC1C=CC(ON=C(C)C)C(CO)O1,CMLD2_000855,DC/DC',10388,0.5833333333333334,225.28799999999995,1,6,0,6,6,0.0,1.0,1.0,0.375,1,3
CO/N=C/C(NS(=O)(=O)c1ccc(C)cc1)C(C)/C=C/CC(=O)OC,CMLD2_000856,DC/DC',10389,0.4117647058823529,368.45500000000015,1,6,0,6,6,0.0,1.0,1.0,0.24,1,2
COC(=O)C1=C(C)N(Cc2ccccc2)C2=C(C(=O)c3ccccc3)C(c3ccccc3)C(O)(C(=O)OC)C(=O)N2C1c1ccccc1,CMLD2_000857,DC/DC',10390,0.1794871794871795,642.7080000000003,6,36,1,35,34,0.058823529411764705,1.2,1.0588235294117647,0.7083333333333334,5,3
CC1CCC2C(=O)OC(CO)CN2C1c1ccc(Br)cc1,CMLD2_000858,DC/DC',10391,0.5625,354.244,3,18,1,17,16,0.125,1.5,1.125,0.7619047619047619,2,4
COC(=O)C/C=C/C(C)C(OC)c1ccccc1Br,CMLD2_000859,DC/DC',10392,0.4,327.21799999999996,1,6,0,6,6,0.0,1.0,1.0,0.3157894736842105,1,2
COC1COC(=O)C(Cc2ccccc2)NC(=O)C(C)COC(=O)CCCC1C,CMLD2_000860,DC/DC',10393,0.5909090909090909,405.4910000000003,2,21,0,21,21,0.0,1.0,1.0,0.7241379310344828,2,4
COC1COC(=O)C(C)NC(=O)C(C)COC(=O)C2CCCN2C(=O)CC=CC1C,CMLD2_000861,DC/DC',10394,0.7142857142857143,424.49400000000026,2,23,1,22,21,0.09523809523809523,2.0,1.0952380952380953,0.7,1,5
COc1ccc(OC2C=CC(c3ccccc3)OC2COC(=O)CC/C(C)=N/OCC(O)C2OC3OC(C)(C)OC3C2O)cc1,CMLD2_000862,DC/DC',10395,0.5151515151515151,627.6870000000002,5,28,1,27,26,0.07692307692307693,1.25,1.0769230769230769,0.5777777777777777,4,8
C/C(CCC(=O)OCC1OC(C#Cc2ccccc2)C=CC1Oc1ccc(C)cc1)=N/OCC(O)C1OC2OC(C)(C)OC2C1O,CMLD2_000863,DC/DC',10396,0.4857142857142857,635.7100000000003,5,28,1,27,26,0.07692307692307693,1.25,1.0769230769230769,0.5652173913043478,4,8
C=CCC1C=CC(O/N=C/CC2C=CC(OC(C)=O)C(COC(C)=O)O2)C(CO)O1,CMLD2_000864,DC/DC',10397,0.5714285714285714,423.4620000000002,2,12,0,12,12,0.0,1.0,1.0,0.4,2,6
C/C(CCN1CCCCc2[nH+]c(C)c(C)cc21)=N/OC(C)c1cn(C(CO)Cc2ccccc2)nn1,CMLD2_000865,DC/DC',10398,0.5,491.6600000000002,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.6111111111111112,3,2
C/C(CCN1CCCc2[nH+]c(C)c(C)cc21)=N/OC(C)c1cn(C(CO)Cc2ccccc2)nn1,CMLD2_000866,DC/DC',10399,0.48148148148148145,477.63300000000015,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.6,3,2
COC(=O)C1CCC(C)C(c2ccc(C)cc2)N1C(=O)c1ccc(/C=N/OC(C)c2cn(C(CO)Cc3ccccc3)nn2)cc1,CMLD2_000867,DC/DC',10400,0.3611111111111111,623.7540000000002,5,29,0,29,29,0.0,1.0,1.0,0.6304347826086957,5,5
CCN1C(=O)C2CCC3/C(=N/OCC(O)C4OC5OC(C)(C)OC5C4O)CC(O)C(O)C3C2C1=O,CMLD2_000868,DC/DC',10401,0.8695652173913043,498.5290000000003,5,27,3,24,21,0.2857142857142857,2.5,1.2857142857142858,0.6,2,11
Cc1cc2c([nH+]c1C)CCCCN2CC(C)O/N=C1\C2CCn3c(=O)n(-c4ccccc4)c(=O)n3C2C(O)C2OC12,CMLD2_000869,DC/DC',10402,0.5333333333333333,561.6630000000002,7,39,4,35,31,0.25806451612903225,2.3333333333333335,1.2580645161290323,0.7560975609756098,3,6
CCc1cc2c(nc1CC)CC[NH+](CC/C(C)=N/OC(C)c1cn(C(CO)Cc3ccccc3)nn1)C2,CMLD2_000870,DC/DC',10403,0.5172413793103449,505.6870000000004,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.5675675675675675,3,3
C/C(CC[NH+]1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N/OCC(O)COCc1ccco1,CMLD2_000871,DC/DC',10404,0.3125,526.6570000000004,5,29,1,28,27,0.07407407407407407,1.25,1.0740740740740742,0.6923076923076923,4,2
COC(=O)C/C=C/C(C)C(/C=N/OCC(O)COCc1ccco1)OC,CMLD2_000872,DC/DC',10405,0.5555555555555556,369.41400000000016,1,5,0,5,5,0.0,1.0,1.0,0.19230769230769232,1,3
CC(C)=NOCC(O)COCc1ccco1,CMLD2_000873,DC/DC',10406,0.5454545454545454,227.26,1,5,0,5,5,0.0,1.0,1.0,0.3125,1,1
CO/N=C1\c2cc(OC)ccc2OC(c2cccc(OC)c2)C1O,CMLD2_000874,DC/DC',10407,0.2777777777777778,329.35200000000003,3,18,1,17,16,0.125,1.5,1.125,0.6666666666666666,2,2
COC(=O)C1=C(C)N(Cc2ccccc2)C23OC(C(=O)OC)(C(=O)N2C1c1ccccc1)C(C(=O)OC)C3C(=O)OC,CMLD2_000875,DC/DC',10408,0.36666666666666664,578.5740000000003,5,28,3,25,23,0.2608695652173913,1.6666666666666667,1.2173913043478262,0.5476190476190477,3,5
C=C(C)C(=O)OCC1CN2C(CCC(C)C2c2ccc(Br)cc2)C(=O)O1,CMLD2_000876,DC/DC',10409,0.5,422.319,3,18,1,17,16,0.125,1.5,1.125,0.6153846153846154,2,4
COC(=O)C/C=C/C(C)C(OCc1cccc(Br)c1)C(C)C(OC)C1CCCCC1,CMLD2_000877,DC/DC',10410,0.64,481.4710000000004,2,12,0,12,12,0.0,1.0,1.0,0.4,2,4
COC1COC(=O)CCCC(C)C(OC)COC(=O)CC=CC1C,CMLD2_000878,DC/DC',10411,0.7777777777777778,342.43200000000013,1,16,0,16,16,0.0,1.0,1.0,0.6666666666666666,1,4
COC1COC(=O)C(C)NC(=O)C(C)COC(=O)CC=CC1C,CMLD2_000879,DC/DC',10412,0.6875,327.37700000000007,1,15,0,15,15,0.0,1.0,1.0,0.6521739130434783,1,4
C=CCC1C=CC(O/N=C(\C)CCC(=O)OCC2OC(c3ccccc3)C=CC2Oc2ccc(OC)cc2)C(CO)O1,CMLD2_000880,DC/DC',10413,0.3939393939393939,577.6740000000003,4,24,0,24,24,0.0,1.0,1.0,0.5714285714285714,4,6
C/C(CCC(=O)OCC1OC(C#Cc2ccccc2)C=CC1Oc1ccc(C)cc1)=N/OCC(O)COCc1ccco1,CMLD2_000881,DC/DC',10414,0.35294117647058826,587.6690000000003,4,23,0,23,23,0.0,1.0,1.0,0.5348837209302325,4,4
CC(=O)OCC1OC(C/C=N/OCC(O)COCc2ccco2)C=CC1OC(C)=O,CMLD2_000882,DC/DC',10415,0.55,425.4340000000002,2,11,0,11,11,0.0,1.0,1.0,0.36666666666666664,2,4
C/C(CCN1CCCCc2[nH+]c(C)c(C)cc21)=N/OC(C)c1cc(-c2c(C)cc(C)cc2C)no1,CMLD2_000883,DC/DC',10416,0.4827586206896552,475.65700000000027,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.6285714285714286,3,1
C/C(CCN1CCCc2[nH+]c(C)c(C)cc21)=N/OC(C)c1cc(-c2c(C)cc(C)cc2C)no1,CMLD2_000884,DC/DC',10417,0.4642857142857143,461.6300000000002,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.6176470588235294,3,1
COC(=O)C1CCC(C)C(c2ccc(C)cc2)N1C(=O)c1ccc(/C=N/OC(C)c2cc(-c3c(C)cc(C)cc3C)no2)cc1,CMLD2_000885,DC/DC',10418,0.35135135135135137,607.7510000000003,5,29,0,29,29,0.0,1.0,1.0,0.6444444444444445,5,4
COC(=O)C/C=C/C(C)C(/C=N/OC(C)c1cn(C2COCC2O)nn1)NS(=O)(=O)c1ccc(C)cc1,CMLD2_000886,DC/DC',10419,0.5,535.6230000000004,3,16,0,16,16,0.0,1.0,1.0,0.43243243243243246,3,5
C=CCC1C=CC(O/N=C2/c3cc(OC)ccc3OC(c3cccc(OC)c3)C2O)C(CO)O1,CMLD2_000887,DC/DC',10420,0.34615384615384615,467.5180000000002,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.6470588235294118,3,5
COc1ccc(OC2C=CC(c3ccccc3)OC2CO/N=C/C(C)C(OCc2ccccc2)C(C)C)cc1,CMLD2_000888,DC/DC',10421,0.36363636363636365,529.6770000000002,4,24,0,24,24,0.0,1.0,1.0,0.6153846153846154,4,5
CC(=O)OCC1OC(O/N=C/C(C)C(OCc2ccccc2)C(C)C)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,CMLD2_000889,DC/DC',10422,0.6071428571428571,565.6160000000003,2,12,0,12,12,0.0,1.0,1.0,0.3,2,7
CCc1cc2c(nc1CC)CC[NH+](CC/C(C)=N/OC(C)c1cc(-c3c(C)cc(C)cc3C)no1)C2,CMLD2_000890,DC/DC',10423,0.5,489.6840000000004,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.5833333333333334,3,2
C/C(CC[NH+]1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N/OC(C)c1cn(C2COCC2O)nn1,CMLD2_000891,DC/DC',10424,0.375,553.6870000000002,6,34,1,33,32,0.0625,1.2,1.0625,0.7804878048780488,5,4
COC(=O)C/C=C/C(C)C(/C=N/OC(C)c1cn(C2COCC2O)nn1)OC,CMLD2_000892,DC/DC',10425,0.6666666666666666,396.4440000000002,2,10,0,10,10,0.0,1.0,1.0,0.35714285714285715,2,5
CC(C)=NOC(C)c1cn(C2COCC2O)nn1,CMLD2_000893,DC/DC',10426,0.7272727272727273,254.28999999999996,2,10,0,10,10,0.0,1.0,1.0,0.5555555555555556,2,3
CCN1C(=O)C2CCC3/C(=N/OC)CC(O)C(O)C3C2C1=O,CMLD2_000894,DC/DC',10427,0.8,310.3500000000001,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.5909090909090909,1,6
CCN1C(C)=C(C(=O)OC)C(c2ccccc2)N2C(=O)C(O)(C(=O)OC)CC(C(C)=O)=C12,CMLD2_000895,DC/DC',10428,0.391304347826087,442.4680000000002,3,18,1,17,16,0.125,1.5,1.125,0.5,2,2
C=C(C)C(=O)OCC1CN2C(CCC(C)C2c2ccc(Br)cc2)C(=O)O1,CMLD2_000896,DC/DC',10429,0.5,422.319,3,18,1,17,16,0.125,1.5,1.125,0.6153846153846154,2,4
COC1COC(=O)CC=CC(C)C(NS(=O)(=O)c2ccc(C)cc2)COC(=O)CC=CC1C,CMLD2_000897,DC/DC',10430,0.5,479.59500000000014,2,22,0,22,22,0.0,1.0,1.0,0.6666666666666666,2,4
COC1COC(=O)C2CCCN2C(=O)C(C)COC(=O)CCCC1C,CMLD2_000898,DC/DC',10431,0.8333333333333334,355.43100000000015,2,20,1,19,18,0.1111111111111111,2.0,1.1111111111111112,0.72,1,4
COc1ccc(OC2C=CC(c3ccccc3)OC2COC(=O)CC/C(C)=N/OCC(O)COCc2ccco2)cc1,CMLD2_000899,DC/DC',10432,0.375,579.6460000000004,4,23,0,23,23,0.0,1.0,1.0,0.5476190476190477,4,4
C/C(CCC(=O)OCC1OC(C#Cc2ccccc2)C=CC1Oc1ccc(C)cc1)=N/OC(C)c1cn(C2COCC2O)nn1,CMLD2_000900,DC/DC',10433,0.4117647058823529,614.6990000000001,5,28,0,28,28,0.0,1.0,1.0,0.6222222222222222,5,6
CC(=O)OCC1OC(C/C=N/OC(C)c2cn(C3COCC3O)nn2)C=CC1OC(C)=O,CMLD2_000901,DC/DC',10434,0.65,452.46400000000017,3,16,0,16,16,0.0,1.0,1.0,0.5,3,6
C/C(CCN1CCCCc2[nH+]c(C)c(C)cc21)=N/OCC(C)C(OCc1ccccc1)C(C)C,CMLD2_000902,DC/DC',10435,0.5862068965517241,466.6900000000004,3,19,1,18,17,0.11764705882352941,1.5,1.1176470588235294,0.5,2,2
C/C(CCN1CCCc2[nH+]c(C)c(C)cc21)=N/OCC(C)C(OCc1ccccc1)C(C)C,CMLD2_000903,DC/DC',10436,0.5714285714285714,452.66300000000035,3,18,1,17,16,0.125,1.5,1.125,0.48484848484848486,2,2
COC(=O)C1CCC(C)C(c2ccc(C)cc2)N1C(=O)c1ccc(/C=N/OCC(C)C(OCc2ccccc2)C(C)C)cc1,CMLD2_000904,DC/DC',10437,0.43243243243243246,598.7840000000002,4,24,0,24,24,0.0,1.0,1.0,0.5454545454545454,4,5
COC(=O)C/C=C/C(C)C(/C=N/OC(C)c1cn(C(CO)Cc2ccccc2)nn1)NS(=O)(=O)c1ccc(C)cc1,CMLD2_000905,DC/DC',10438,0.3793103448275862,583.7110000000002,3,17,0,17,17,0.0,1.0,1.0,0.4146341463414634,3,4
COc1cccc(C2Oc3ccc(OC)cc3/C(=N/OCC(O)COCc3ccco3)C2O)c1,CMLD2_000906,DC/DC',10439,0.32,469.49000000000024,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.6176470588235294,3,3
CCCNC(=O)OCC1OC(CCO/N=C/C(C)C(OCc2ccccc2)C(C)C)C=CC1Oc1ccc(OC)cc1,CMLD2_000907,DC/DC',10440,0.5151515151515151,582.7380000000002,3,18,0,18,18,0.0,1.0,1.0,0.42857142857142855,3,5
CC(O/N=C/C(C)C(OCc1ccccc1)C(C)C)c1cn(C(CO)Cc2ccccc2)nn1,CMLD2_000908,DC/DC',10441,0.4444444444444444,464.61000000000024,3,17,0,17,17,0.0,1.0,1.0,0.5,3,4
CCc1cc2c(nc1CC)CC[NH+](CC/C(C)=N/OCC(C)C(OCc1ccccc1)C(C)C)C2,CMLD2_000909,DC/DC',10442,0.6,480.7170000000003,3,18,1,17,16,0.125,1.5,1.125,0.45714285714285713,2,3
C/C(CC[NH+]1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N/OC(C)c1cn(C(CO)Cc2ccccc2)nn1,CMLD2_000910,DC/DC',10443,0.2972972972972973,601.7750000000002,6,35,1,34,33,0.06060606060606061,1.2,1.0606060606060606,0.7333333333333333,5,3
COC(=O)C/C=C/C(C)C(/C=N/OC(C)c1cn(C(CO)Cc2ccccc2)nn1)OC,CMLD2_000911,DC/DC',10444,0.4782608695652174,444.5320000000002,2,11,0,11,11,0.0,1.0,1.0,0.34375,2,4
CC(C)=NOC(C)c1cn(C(CO)Cc2ccccc2)nn1,CMLD2_000912,DC/DC',10445,0.4375,302.378,2,11,0,11,11,0.0,1.0,1.0,0.5,2,2
CO/N=C1\C2CCn3c(=O)n(-c4ccccc4)c(=O)n3C2C(O)C2OC12,CMLD2_000913,DC/DC',10446,0.47058823529411764,358.35400000000004,5,26,3,23,20,0.3,2.5,1.3,0.7692307692307693,2,5
COC(=O)C1=C(C)N(Cc2ccccc2)C2=C3C(=O)N(C)C(=O)C3C([O-])(C(=O)OC)C(=O)N2C1c1ccccc1,CMLD2_000914,DC/DC',10447,0.27586206896551724,544.5400000000004,5,29,2,27,25,0.16,1.6666666666666667,1.16,0.625,3,3
C=COCC1CN2C(CCC(C)C2c2ccc(Br)cc2)C(=O)O1,CMLD2_000915,DC/DC',10448,0.5,380.282,3,18,1,17,16,0.125,1.5,1.125,0.6956521739130435,2,4
CCOC(=O)C1C(C(=O)OC)C2(C(=O)N(Cc3ccccc3)c3ccccc32)C(c2ccccc2)N1c1ccccc1,ICCB6_000001,DC/DC',10449,0.22857142857142856,560.6500000000002,6,34,1,33,31,0.06451612903225806,1.5,1.096774193548387,0.7380952380952381,4,4
O=Cc1ccc(CCCCCCCCCO)o1,ICCB6_000002,DC/DC',10450,0.6428571428571429,238.327,1,5,0,5,5,0.0,1.0,1.0,0.29411764705882354,1,0
CC1(C)OC(=O)C=C(CC(O)c2ccccc2)O1,ICCB6_000003,DC/DC',10451,0.35714285714285715,248.27800000000002,2,12,0,12,12,0.0,1.0,1.0,0.6666666666666666,2,1
COC1OC(CO)C(OCc2ccccc2)C(OCc2ccccc2)C1OCCCc1ccc(C=O)o1,ICCB6_000004,DC/DC',10452,0.41379310344827586,510.58300000000037,4,23,0,23,23,0.0,1.0,1.0,0.6216216216216216,4,5
O=C(CC(C(=O)c1ccccc1)c1ccccc1Cl)c1ccccc1,ICCB6_000005,DC/DC',10453,0.09090909090909091,348.829,3,18,0,18,18,0.0,1.0,1.0,0.72,3,1
O=Cc1ccc(CCCCCCCCCCO)o1,ICCB6_000006,DC/DC',10454,0.6666666666666666,252.35399999999998,1,5,0,5,5,0.0,1.0,1.0,0.2777777777777778,1,0
CCOC(=O)CC1C2C(NCc3ccccc3)c3cc(OCCCO)ccc3N2C(=O)C(C)N1C(=O)CCc1ccccc1,ICCB6_000007,DC/DC',10455,0.4,599.7280000000003,5,29,2,27,25,0.16,1.6666666666666667,1.16,0.5681818181818182,3,4
O=Cc1ccc(CCCOCC(CO)OCc2ccccc2)o1,ICCB6_000008,DC/DC',10456,0.3888888888888889,318.369,2,11,0,11,11,0.0,1.0,1.0,0.4782608695652174,2,1
CCOC(=O)CC1C2C(NCc3ccccc3)c3cc(OCCCO)ccc3N2C(=O)C(C(C)C)N1C(=O)CCc1ccccc1,ICCB6_000009,DC/DC',10457,0.43243243243243246,627.7820000000002,5,29,2,27,25,0.16,1.6666666666666667,1.16,0.5434782608695652,3,4
O=Cc1ccc(CCCOCCO)o1,ICCB6_000010,DC/DC',10458,0.5,198.218,1,5,0,5,5,0.0,1.0,1.0,0.35714285714285715,1,0
CCOC(=O)CC1C2C(NC(=O)c3ccc(OC)c(OC)c3)c3cc(OCCCO)ccc3N2C(=O)C(Cc2ccccc2)N1C(=O)Cc1ccc(OC)cc1,ICCB6_000011,DC/DC',10459,0.3488372093023256,765.8600000000001,6,35,2,33,31,0.12903225806451613,1.5,1.1290322580645162,0.5535714285714286,4,4
